0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  education(D ,C)   ,  birthPlace(D ,B).
0.00070 ; negcapital(A ,B)  :-  country(A ,C)   ,  residence(D ,C)   ,  hometown(D ,B).
0.00840 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  minimumElevation(B ,D)   ,  C>D.
0.00910 ; negcapital(A ,B)  :-  birthPlace(C ,A)   ,  citizenship(D ,B)   ,  C=D.
0.00980 ; negcapital(A ,B)  :-  country(A ,C)   ,  foundationPlace(D ,C)   ,  foundationPlace(D ,B).
0.00000 ; negcapital(A ,B)  :-  broadcastArea(C ,B)   ,  headquarter(C ,D)   ,  country(A ,D).
0.00140 ; negcapital(A ,B)  :-  country(A ,C)   ,  jurisdiction(D ,C)   ,  location(D ,B).
0.00140 ; negcapital(A ,B)  :-  headquarter(C ,B)   ,  regionServed(C ,D)   ,  country(A ,D).
0.00070 ; negcapital(A ,B)  :-  country(A ,C)   ,  nationality(D ,C)   ,  leaderName(B ,D).
0.00140 ; negcapital(A ,B)  :-  populationPlace(C ,B)   ,  ethnicGroup(D ,C)   ,  country(A ,D).
0.00910 ; negcapital(A ,B)  :-  country(A ,C)   ,  ground(D ,C)   ,  ground(D ,B).
0.02170 ; negcapital(A ,B)  :-  populationDensity(A ,C)   ,  populationDensity(B ,D)   ,  C<D.
0.00060 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  populationTotal(B ,D)   ,  C<D.
0.00140 ; negcapital(A ,B)  :-  populationPlace(C ,B)   ,  populationPlace(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  utcOffset(B ,C)   ,  areaTotal(A ,D)   ,  C<D.
0.01540 ; negcapital(A ,B)  :-  country(A ,C)   ,  residence(D ,C)   ,  birthPlace(D ,B).
0.00560 ; negcapital(A ,B)  :-  country(A ,C)   ,  locatedInArea(D ,C)   ,  locatedInArea(D ,B).
0.00000 ; negcapital(A ,B)  :-  areaMetro(B ,C)   ,  areaTotal(A ,D)   ,  C<D.
0.00910 ; negcapital(A ,B)  :-  areaTotal(B ,C)   ,  areaLand(A ,D)   ,  C>D.
0.01050 ; negcapital(A ,B)  :-  country(A ,C)   ,  location(D ,C)   ,  foundationPlace(D ,B).
